Funder ID,Status,Company Location,Company Size,Annual Revenue,Year Incorporated,Industry Sector,Lease Term,Lease Amount,Equipment Type,Business Type,Previous Lease History,Application Date
3,denied,NS,1-50,3840766,1999,Healthcare & Wellness,1,121720.54464616251,,Corporation,No,2021-12-24
4,approved,NS,1-50,3840766,1999,Healthcare & Wellness,1,121720.54464616251,,Corporation,No,2021-12-24
1,approved,PEI,51-100,5294943,1993,Industrial & Material Handling,4,185693.3007629578,Heavy Tools,Corporation,No,2018-12-17
3,approved,PEI,51-100,5294943,1993,Industrial & Material Handling,4,185693.3007629578,Heavy Tools,Corporation,No,2018-12-17
4,approved,PEI,51-100,5294943,1993,Industrial & Material Handling,4,185693.3007629578,Heavy Tools,Corporation,No,2018-12-17
1,approved,NS,1-50,3445770,1991,Service Industry,2,130104.18907778461,Office Equipment,Corporation,Yes,2015-02-25
2,approved,NS,1-50,3445770,1991,Service Industry,2,130104.18907778461,Office Equipment,Corporation,Yes,2015-02-25
3,approved,NS,1-50,3445770,1991,Service Industry,2,130104.18907778461,Office Equipment,Corporation,Yes,2015-02-25
4,approved,NS,1-50,3445770,1991,Service Industry,2,130104.18907778461,Office Equipment,Corporation,Yes,2015-02-25
1,denied,NS,100+,34165705,1975,Industrial & Material Handling,1,192725.32541715758,Manufacturing Tools,Corporation,No,2023-04-14
3,approved,NS,100+,34165705,1975,Industrial & Material Handling,1,192725.32541715758,Manufacturing Tools,Corporation,No,2023-04-14
4,approved,NS,100+,34165705,1975,Industrial & Material Handling,1,192725.32541715758,Manufacturing Tools,Corporation,No,2023-04-14
1,approved,NS,100+,16450877,1994,Healthcare & Wellness,2,37197.34378976069,Computers,Corporation,No,2024-09-19
3,approved,NS,100+,16450877,1994,Healthcare & Wellness,2,37197.34378976069,Computers,Corporation,No,2024-09-19
4,approved,NS,100+,16450877,1994,Healthcare & Wellness,2,37197.34378976069,Computers,Corporation,No,2024-09-19
1,approved,NB,51-100,8193675,2020,Construction & Transportation,3,181000.77178922546,Construction Vehicles,Corporation,Yes,2016-12-28
1,approved,NB,51-100,6698819,2006,Service Industry,5,123289.01681427682,Office Equipment,Corporation,Yes,2018-02-02
3,approved,NB,51-100,6698819,2006,Service Industry,5,123289.01681427682,Office Equipment,Corporation,Yes,2018-02-02
4,approved,NB,51-100,6698819,2006,Service Industry,5,123289.01681427682,Office Equipment,Corporation,Yes,2018-02-02
1,denied,NS,1-50,1443043,2000,Service Industry,1,131309.75054259767,Service Machinery,Corporation,No,2024-05-07
2,denied,NS,1-50,1443043,2000,Service Industry,1,131309.75054259767,Service Machinery,Corporation,No,2024-05-07
3,denied,NS,1-50,1443043,2000,Service Industry,1,131309.75054259767,Service Machinery,Corporation,No,2024-05-07
4,approved,NS,1-50,1443043,2000,Service Industry,1,131309.75054259767,Service Machinery,Corporation,No,2024-05-07
1,denied,NB,1-50,4846342,2022,Landscaping & Agriculture,2,109204.04602309004,,Corporation,No,2020-08-11
2,approved,NB,1-50,4846342,2022,Landscaping & Agriculture,2,109204.04602309004,,Corporation,No,2020-08-11
3,approved,NB,1-50,4846342,2022,Landscaping & Agriculture,2,109204.04602309004,,Corporation,No,2020-08-11
4,approved,NB,1-50,4846342,2022,Landscaping & Agriculture,2,109204.04602309004,,Corporation,No,2020-08-11
1,approved,NB,1-50,2369285,2016,Landscaping & Agriculture,2,156751.68416887382,Landscaping Tools,Corporation,Yes,2023-06-15
2,approved,NB,1-50,2369285,2016,Landscaping & Agriculture,2,156751.68416887382,Landscaping Tools,Corporation,Yes,2023-06-15
3,approved,NB,1-50,2369285,2016,Landscaping & Agriculture,2,156751.68416887382,Landscaping Tools,Corporation,Yes,2023-06-15
4,denied,NB,1-50,2369285,2016,Landscaping & Agriculture,2,156751.68416887382,Landscaping Tools,Corporation,Yes,2023-06-15
1,approved,NS,1-50,2035063,2012,Landscaping & Agriculture,5,144978.7885693877,Heavy Machinery,Corporation,No,2015-07-10
3,denied,NS,1-50,2035063,2012,Landscaping & Agriculture,5,144978.7885693877,Heavy Machinery,Corporation,No,2015-07-10
4,approved,NS,1-50,2035063,2012,Landscaping & Agriculture,5,144978.7885693877,Heavy Machinery,Corporation,No,2015-07-10
2,approved,PEI,1-50,4160452,2009,Healthcare & Wellness,1,84529.26858435411,Software,Corporation,No,2016-09-21
1,approved,PEI,51-100,4294374,2001,Healthcare & Wellness,3,69404.05308692668,,Corporation,No,2020-03-06
3,approved,PEI,51-100,4294374,2001,Healthcare & Wellness,3,69404.05308692668,,Corporation,No,2020-03-06
4,approved,PEI,51-100,4294374,2001,Healthcare & Wellness,3,69404.05308692668,,Corporation,No,2020-03-06
2,approved,NS,51-100,7902193,1991,Healthcare & Wellness,2,139381.7241903382,Software,Corporation,No,2017-05-26
1,approved,NB,1-50,4383587,2021,Construction & Transportation,4,96180.56081691838,Safety Equipment,Corporation,Yes,2017-02-03
3,approved,NB,1-50,4383587,2021,Construction & Transportation,4,96180.56081691838,Safety Equipment,Corporation,Yes,2017-02-03
1,approved,NB,1-50,3648687,2011,Landscaping & Agriculture,4,166263.72960725173,,Corporation,Yes,2020-10-08
2,approved,NB,1-50,3648687,2011,Landscaping & Agriculture,4,166263.72960725173,,Corporation,Yes,2020-10-08
3,approved,NB,1-50,3648687,2011,Landscaping & Agriculture,4,166263.72960725173,,Corporation,Yes,2020-10-08
4,approved,NB,1-50,3648687,2011,Landscaping & Agriculture,4,166263.72960725173,,Corporation,Yes,2020-10-08
1,approved,NB,51-100,6735410,2011,Industrial & Material Handling,3,100229.0027195431,,Corporation,No,2016-01-22
3,approved,NB,51-100,6735410,2011,Industrial & Material Handling,3,100229.0027195431,,Corporation,No,2016-01-22
4,approved,NB,51-100,6735410,2011,Industrial & Material Handling,3,100229.0027195431,,Corporation,No,2016-01-22
1,denied,NS,1-50,1732104,1998,Construction & Transportation,1,125379.3626224202,Safety Equipment,Corporation,Yes,2019-08-12
1,approved,NS,51-100,7292321,2020,Construction & Transportation,3,123431.19024787178,Construction Vehicles,Corporation,Yes,2015-10-08
1,approved,NS,51-100,6044646,1995,Service Industry,2,119411.76803469552,Service Machinery,Corporation,Yes,2023-08-21
3,approved,NS,51-100,6044646,1995,Service Industry,2,119411.76803469552,Service Machinery,Corporation,Yes,2023-08-21
4,approved,NS,51-100,6044646,1995,Service Industry,2,119411.76803469552,Service Machinery,Corporation,Yes,2023-08-21
1,approved,NB,1-50,4833250,2012,Industrial & Material Handling,1,128149.14699092788,,Corporation,No,2018-12-11
2,approved,NB,1-50,4833250,2012,Industrial & Material Handling,1,128149.14699092788,,Corporation,No,2018-12-11
3,approved,NB,1-50,4833250,2012,Industrial & Material Handling,1,128149.14699092788,,Corporation,No,2018-12-11
4,approved,NB,1-50,4833250,2012,Industrial & Material Handling,1,128149.14699092788,,Corporation,No,2018-12-11
2,approved,NS,51-100,6107180,2020,Construction & Transportation,1,112165.34030297784,Technology,Corporation,Yes,2017-11-03
2,approved,PEI,1-50,2762557,2015,Industrial & Material Handling,3,40170.20766395484,Compututing Systems,Corporation,No,2018-01-16
3,approved,PEI,1-50,2762557,2015,Industrial & Material Handling,3,40170.20766395484,Compututing Systems,Corporation,No,2018-01-16
2,approved,PEI,51-100,6067867,2000,Landscaping & Agriculture,1,13189.200250733824,Technology,Corporation,Yes,2024-09-19
1,approved,NB,1-50,3988877,1996,Service Industry,5,45507.48822281837,Computers,Corporation,Yes,2024-09-19
2,approved,NB,1-50,3988877,1996,Service Industry,5,45507.48822281837,Computers,Corporation,Yes,2024-09-19
3,approved,NB,1-50,3988877,1996,Service Industry,5,45507.48822281837,Computers,Corporation,Yes,2024-09-19
4,approved,NB,1-50,3988877,1996,Service Industry,5,45507.48822281837,Computers,Corporation,Yes,2024-09-19
1,approved,NS,51-100,9849255,1991,Construction & Transportation,4,138123.35185665562,Safety Equipment,Corporation,No,2015-11-13
1,approved,NS,1-50,2466663,2014,Healthcare & Wellness,4,98271.61506508995,,Corporation,No,2015-09-09
2,approved,NS,1-50,2466663,2014,Healthcare & Wellness,4,98271.61506508995,,Corporation,No,2015-09-09
3,approved,NS,1-50,2466663,2014,Healthcare & Wellness,4,98271.61506508995,,Corporation,No,2015-09-09
4,approved,NS,1-50,2466663,2014,Healthcare & Wellness,4,98271.61506508995,,Corporation,No,2015-09-09
1,approved,PEI,1-50,1680162,1994,Healthcare & Wellness,4,160070.9744773036,,Corporation,No,2022-08-19
3,approved,PEI,1-50,1680162,1994,Healthcare & Wellness,4,160070.9744773036,,Corporation,No,2022-08-19
4,approved,PEI,1-50,1680162,1994,Healthcare & Wellness,4,160070.9744773036,,Corporation,No,2022-08-19
1,approved,NS,1-50,2033624,2006,Healthcare & Wellness,2,1000.0,Medical Devices,Corporation,No,2015-06-05
2,approved,NS,1-50,2033624,2006,Healthcare & Wellness,2,1000.0,Medical Devices,Corporation,No,2015-06-05
3,approved,NS,1-50,2033624,2006,Healthcare & Wellness,2,1000.0,Medical Devices,Corporation,No,2015-06-05
4,approved,NS,1-50,2033624,2006,Healthcare & Wellness,2,1000.0,Medical Devices,Corporation,No,2015-06-05
1,approved,NB,100+,22117077,1984,Industrial & Material Handling,1,73775.44357650023,Other,Corporation,No,2019-01-11
3,approved,NB,100+,22117077,1984,Industrial & Material Handling,1,73775.44357650023,Other,Corporation,No,2019-01-11
4,approved,NB,100+,22117077,1984,Industrial & Material Handling,1,73775.44357650023,Other,Corporation,No,2019-01-11
1,approved,PEI,51-100,8390170,2013,Construction & Transportation,3,99183.28212762134,Safety Equipment,Corporation,Yes,2021-04-16
1,approved,NB,1-50,2923249,1992,Construction & Transportation,1,54188.25030917362,Safety Equipment,Corporation,No,2019-09-27
3,approved,NB,1-50,2923249,1992,Construction & Transportation,1,54188.25030917362,Safety Equipment,Corporation,No,2019-09-27
1,approved,NB,1-50,2046387,1991,Industrial & Material Handling,1,107482.51476662749,Manufacturing Tools,Corporation,No,2016-09-09
2,approved,NB,1-50,2046387,1991,Industrial & Material Handling,1,107482.51476662749,Manufacturing Tools,Corporation,No,2016-09-09
3,approved,NB,1-50,2046387,1991,Industrial & Material Handling,1,107482.51476662749,Manufacturing Tools,Corporation,No,2016-09-09
4,approved,NB,1-50,2046387,1991,Industrial & Material Handling,1,107482.51476662749,Manufacturing Tools,Corporation,No,2016-09-09
1,approved,NS,51-100,4634131,1995,Construction & Transportation,4,50931.80380272594,Transport Machinery,Corporation,Yes,2023-02-03
1,approved,PEI,51-100,3351490,1992,Landscaping & Agriculture,4,137308.0200023862,Landscaping Tools,Corporation,Yes,2024-08-02
3,approved,PEI,51-100,3351490,1992,Landscaping & Agriculture,4,137308.0200023862,Landscaping Tools,Corporation,Yes,2024-08-02
4,approved,PEI,51-100,3351490,1992,Landscaping & Agriculture,4,137308.0200023862,Landscaping Tools,Corporation,Yes,2024-08-02
1,approved,PEI,1-50,3173248,2017,Healthcare & Wellness,5,71536.05677974105,Medical Devices,Corporation,Yes,2023-05-11
2,approved,PEI,1-50,3173248,2017,Healthcare & Wellness,5,71536.05677974105,Medical Devices,Corporation,Yes,2023-05-11
3,approved,PEI,1-50,3173248,2017,Healthcare & Wellness,5,71536.05677974105,Medical Devices,Corporation,Yes,2023-05-11
4,approved,PEI,1-50,3173248,2017,Healthcare & Wellness,5,71536.05677974105,Medical Devices,Corporation,Yes,2023-05-11
2,approved,PEI,1-50,2643002,2004,Healthcare & Wellness,2,131515.98240711621,Software,Corporation,No,2019-06-07
2,approved,PEI,1-50,4561577,2000,Construction & Transportation,1,135557.79310313842,Software,Corporation,No,2023-10-27
1,approved,NS,1-50,4089380,2013,Construction & Transportation,4,71421.57263676007,Safety Equipment,Corporation,No,2017-02-03
3,approved,NS,1-50,4089380,2013,Construction & Transportation,4,71421.57263676007,Safety Equipment,Corporation,No,2017-02-03
1,approved,NS,51-100,8943957,2003,Service Industry,5,90660.80859433838,,Corporation,Yes,2017-08-11
3,approved,NS,51-100,8943957,2003,Service Industry,5,90660.80859433838,,Corporation,Yes,2017-08-11
4,approved,NS,51-100,8943957,2003,Service Industry,5,90660.80859433838,,Corporation,Yes,2017-08-11
1,approved,NB,1-50,4061764,2015,Service Industry,4,173438.94719734936,Office Equipment,Corporation,Yes,2017-05-25
3,approved,NB,1-50,4061764,2015,Service Industry,4,173438.94719734936,Office Equipment,Corporation,Yes,2017-05-25
4,approved,NB,1-50,4061764,2015,Service Industry,4,173438.94719734936,Office Equipment,Corporation,Yes,2017-05-25
1,approved,PEI,51-100,8947073,2009,Service Industry,2,184680.4731245859,POS Systems,Corporation,Yes,2015-09-17
3,approved,PEI,51-100,8947073,2009,Service Industry,2,184680.4731245859,POS Systems,Corporation,Yes,2015-09-17
4,approved,PEI,51-100,8947073,2009,Service Industry,2,184680.4731245859,POS Systems,Corporation,Yes,2015-09-17
1,approved,NS,1-50,3743937,2005,Landscaping & Agriculture,4,101452.88579340327,Landscaping Tools,Corporation,No,2016-09-12
2,approved,NS,1-50,3743937,2005,Landscaping & Agriculture,4,101452.88579340327,Landscaping Tools,Corporation,No,2016-09-12
3,approved,NS,1-50,3743937,2005,Landscaping & Agriculture,4,101452.88579340327,Landscaping Tools,Corporation,No,2016-09-12
4,approved,NS,1-50,3743937,2005,Landscaping & Agriculture,4,101452.88579340327,Landscaping Tools,Corporation,No,2016-09-12
1,approved,NB,1-50,4959092,2016,Landscaping & Agriculture,5,122545.4704727544,Landscaping Tools,Corporation,No,2016-06-03
2,approved,NB,1-50,4959092,2016,Landscaping & Agriculture,5,122545.4704727544,Landscaping Tools,Corporation,No,2016-06-03
3,approved,NB,1-50,4959092,2016,Landscaping & Agriculture,5,122545.4704727544,Landscaping Tools,Corporation,No,2016-06-03
4,approved,NB,1-50,4959092,2016,Landscaping & Agriculture,5,122545.4704727544,Landscaping Tools,Corporation,No,2016-06-03
1,approved,NS,51-100,5869255,2010,Healthcare & Wellness,3,111230.94335419072,Medical Devices,Corporation,Yes,2022-04-08
3,approved,NS,51-100,5869255,2010,Healthcare & Wellness,3,111230.94335419072,Medical Devices,Corporation,Yes,2022-04-08
4,approved,NS,51-100,5869255,2010,Healthcare & Wellness,3,111230.94335419072,Medical Devices,Corporation,Yes,2022-04-08
1,approved,NB,1-50,1953782,1997,Healthcare & Wellness,5,154405.11630495675,,Corporation,No,2019-05-24
2,approved,NB,1-50,1953782,1997,Healthcare & Wellness,5,154405.11630495675,,Corporation,No,2019-05-24
3,approved,NB,1-50,1953782,1997,Healthcare & Wellness,5,154405.11630495675,,Corporation,No,2019-05-24
4,approved,NB,1-50,1953782,1997,Healthcare & Wellness,5,154405.11630495675,,Corporation,No,2019-05-24
1,approved,NS,1-50,4226678,1995,Healthcare & Wellness,5,68778.22962022384,Computers,Corporation,No,2018-10-12
2,approved,NS,1-50,4226678,1995,Healthcare & Wellness,5,68778.22962022384,Computers,Corporation,No,2018-10-12
3,approved,NS,1-50,4226678,1995,Healthcare & Wellness,5,68778.22962022384,Computers,Corporation,No,2018-10-12
4,approved,NS,1-50,4226678,1995,Healthcare & Wellness,5,68778.22962022384,Computers,Corporation,No,2018-10-12
1,approved,PEI,1-50,2108432,2021,Landscaping & Agriculture,5,142325.19686408227,Heavy Machinery,Corporation,No,2023-04-06
2,approved,PEI,1-50,2108432,2021,Landscaping & Agriculture,5,142325.19686408227,Heavy Machinery,Corporation,No,2023-04-06
3,approved,PEI,1-50,2108432,2021,Landscaping & Agriculture,5,142325.19686408227,Heavy Machinery,Corporation,No,2023-04-06
4,approved,PEI,1-50,2108432,2021,Landscaping & Agriculture,5,142325.19686408227,Heavy Machinery,Corporation,No,2023-04-06
1,approved,NS,51-100,6624146,2013,Healthcare & Wellness,1,68557.78975937708,,Corporation,Yes,2023-01-12
3,approved,NS,51-100,6624146,2013,Healthcare & Wellness,1,68557.78975937708,,Corporation,Yes,2023-01-12
4,approved,NS,51-100,6624146,2013,Healthcare & Wellness,1,68557.78975937708,,Corporation,Yes,2023-01-12
1,approved,NB,1-50,2046737,1995,Healthcare & Wellness,5,127540.04633440805,,Corporation,No,2018-02-09
2,approved,NB,1-50,2046737,1995,Healthcare & Wellness,5,127540.04633440805,,Corporation,No,2018-02-09
3,approved,NB,1-50,2046737,1995,Healthcare & Wellness,5,127540.04633440805,,Corporation,No,2018-02-09
4,approved,NB,1-50,2046737,1995,Healthcare & Wellness,5,127540.04633440805,,Corporation,No,2018-02-09
1,approved,NS,51-100,3067904,2011,Service Industry,1,102860.85689669654,Office Equipment,Corporation,Yes,2018-05-10
3,approved,NS,51-100,3067904,2011,Service Industry,1,102860.85689669654,Office Equipment,Corporation,Yes,2018-05-10
4,denied,NS,51-100,3067904,2011,Service Industry,1,102860.85689669654,Office Equipment,Corporation,Yes,2018-05-10
1,approved,NB,1-50,2160017,2007,Landscaping & Agriculture,5,91029.72830254053,Landscaping Tools,Corporation,Yes,2017-04-04
3,approved,NB,1-50,2160017,2007,Landscaping & Agriculture,5,91029.72830254053,Landscaping Tools,Corporation,Yes,2017-04-04
4,approved,NB,1-50,2160017,2007,Landscaping & Agriculture,5,91029.72830254053,Landscaping Tools,Corporation,Yes,2017-04-04
1,denied,PEI,51-100,3396898,2017,Landscaping & Agriculture,1,103662.62362796636,Landscaping Tools,Corporation,No,2022-08-04
3,approved,PEI,51-100,3396898,2017,Landscaping & Agriculture,1,103662.62362796636,Landscaping Tools,Corporation,No,2022-08-04
4,denied,PEI,51-100,3396898,2017,Landscaping & Agriculture,1,103662.62362796636,Landscaping Tools,Corporation,No,2022-08-04
1,approved,NS,1-50,2580594,2000,Industrial & Material Handling,3,136468.86153669877,Material Handling Equipment,Corporation,Yes,2020-06-05
2,approved,NS,1-50,2580594,2000,Industrial & Material Handling,3,136468.86153669877,Material Handling Equipment,Corporation,Yes,2020-06-05
3,approved,NS,1-50,2580594,2000,Industrial & Material Handling,3,136468.86153669877,Material Handling Equipment,Corporation,Yes,2020-06-05
4,approved,NS,1-50,2580594,2000,Industrial & Material Handling,3,136468.86153669877,Material Handling Equipment,Corporation,Yes,2020-06-05
1,approved,NB,1-50,3982752,1998,Healthcare & Wellness,2,90001.67324801502,Computers,Corporation,Yes,2021-03-05
2,approved,NB,1-50,3982752,1998,Healthcare & Wellness,2,90001.67324801502,Computers,Corporation,Yes,2021-03-05
3,approved,NB,1-50,3982752,1998,Healthcare & Wellness,2,90001.67324801502,Computers,Corporation,Yes,2021-03-05
4,approved,NB,1-50,3982752,1998,Healthcare & Wellness,2,90001.67324801502,Computers,Corporation,Yes,2021-03-05
1,denied,NS,51-100,6315315,2007,Healthcare & Wellness,1,135794.84002466896,Medical Devices,Corporation,No,2016-01-13
3,denied,NS,51-100,6315315,2007,Healthcare & Wellness,1,135794.84002466896,Medical Devices,Corporation,No,2016-01-13
